Heure,Protocole,Source,Destination,Drapeaux TCP,Numéro de séquence,Numéro d'accusé de réception,Taille de la fenêtre de réception,Longueur 
11:42:47.241198,11,BP-Linux8.53326,www.aggloroanne.fr.https,P.,179468,180916,1646,0
11:42:47.241202,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,180916,4398,302,1448
11:42:47.241204,11,BP-Linux8.53326,www.aggloroanne.fr.https,P.,180916,182364,1639,0
11:42:47.241224,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,182364,4398,302,1448
11:42:47.241225,11,BP-Linux8.53326,www.aggloroanne.fr.https,P.,182364,183812,1632,0
11:42:47.241229,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,183812,4398,302,1448
11:42:47.241231,11,BP-Linux8.53326,www.aggloroanne.fr.https,P.,183812,185260,1624,0
11:42:47.241235,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,185260,4398,302,1448
11:42:47.241320,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,186708,4398,302,1448
11:42:47.241394,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,188156,4398,302,1448
11:42:47.241397,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,189604,4398,302,1448
11:42:47.241399,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,191052,4398,302,1448
11:42:47.241400,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,192500,4398,302,1448
11:42:47.241401,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,193948,4398,302,1448
11:42:47.241472,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,195396,4398,302,1448
11:42:47.241473,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,196844,4398,302,1448
11:42:47.241475,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,198292,4398,302,1448
11:42:47.241610,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,199740,4398,302,1448
11:42:47.241612,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,201188,4398,302,1448
11:42:47.241613,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,202636,4398,302,1448
11:42:47.241615,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,204084,4398,302,1448
11:42:47.251725,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,196820,4389,302,1448
11:42:47.251889,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,198268,4389,302,1448
11:42:47.251894,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,199716,4389,302,1448
11:42:47.251896,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,201164,4389,302,1448
11:42:47.251897,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,202612,4389,302,1448
11:42:47.251899,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,204060,4389,302,593
11:42:47.255193,11,www.aggloroanne.fr.https,BP-Linux8.53327,P.,183038,4395,302,1448
11:42:47.255202,11,BP-Linux8.53327,www.aggloroanne.fr.https,P.,183038,184486,1460,0
11:42:47.255210,11,www.aggloroanne.fr.https,BP-Linux8.53327,P.,184486,4395,302,1448
11:42:47.255213,11,BP-Linux8.53327,www.aggloroanne.fr.https,P.,184486,185934,1483,0
11:42:47.255214,11,www.aggloroanne.fr.https,BP-Linux8.53327,P.,185934,4395,302,74
11:42:47.255215,11,BP-Linux8.53327,www.aggloroanne.fr.https,P.,185934,186008,1483,0
11:42:47.259770,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,205532,4398,302,1448
11:42:47.259890,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,206980,4398,302,1448
11:42:47.260030,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,208428,4398,302,1448
11:42:47.260210,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,209876,4398,302,1448
11:42:47.260215,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,211324,4398,302,1448
11:42:47.260216,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,212772,4398,302,1448
11:42:47.260218,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,214220,4398,302,1448
11:42:47.260219,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,215668,4398,302,1448
11:42:47.260319,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,217116,4398,302,1448
11:42:47.260323,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,218564,4398,302,1448
11:42:47.260325,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,220012,4398,302,1448
11:42:47.260327,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,221460,4398,302,1448
11:42:47.260445,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,222908,4398,302,1448
11:42:47.260449,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,224356,4398,302,1448
11:42:47.260450,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,225804,4398,302,1448
11:42:47.260452,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,227252,4398,302,1448
11:42:47.260551,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,228700,4398,302,1448
11:42:47.260555,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,230148,4398,302,1448
11:42:47.260556,11,www.aggloroanne.fr.https,BP-Linux8.53326,P.,231596,4398,302,1112
11:42:47.269023,11,BP-Linux8.50248,ns1.lan.rt.domain,P.,231596,4398,302,1112
11:42:47.271023,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,231596,204653,919,0
11:42:47.280729,11,BP-Linux8.53326,www.aggloroanne.fr.https,P.,231596,232708,1393,0
11:42:47.292787,11,ns1.lan.rt.domain,BP-Linux8.50248,P.,231596,232708,1393,0
11:42:47.296819,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,295,6915,363,163
11:42:47.296883,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,458,6915,363,522
11:42:47.297080,11,BP-Linux8.48265,par21s17-in-f14.1e100.net.https,P.,295,6915,363,163
11:42:47.297121,11,BP-Linux8.48265,par21s17-in-f14.1e100.net.https,P.,458,6915,363,46
11:42:47.308772,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,458,980,269,0
11:42:47.308914,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48265,P.,6915,458,265,38
11:42:47.308921,11,BP-Linux8.48265,par21s17-in-f14.1e100.net.https,P.,6915,6953,363,0
11:42:47.309793,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,6915,980,269,38
11:42:47.309796,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,6915,6953,363,0
11:42:47.313403,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48265,P.,6915,504,265,0
11:42:47.321332,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,6953,980,269,412
11:42:47.321339,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,6953,7365,386,0
11:42:47.321464,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,7365,980,269,1418
11:42:47.321467,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,7365,8783,408,0
11:42:47.321639,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,8783,980,269,1418
11:42:47.321642,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,8783,10201,431,0
11:42:47.321775,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,10201,980,269,1418
11:42:47.321778,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,10201,11619,453,0
11:42:47.321784,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,11619,980,269,1418
11:42:47.321786,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,11619,13037,476,0
11:42:47.322983,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,13037,980,269,1418
11:42:47.322986,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,13037,14455,499,0
11:42:47.323119,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,14455,980,269,1418
11:42:47.323123,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,14455,15873,521,0
11:42:47.323128,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,15873,980,269,1418
11:42:47.323130,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,15873,17291,544,0
11:42:47.323423,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,17291,980,269,1418
11:42:47.323427,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,17291,18709,567,0
11:42:47.323515,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,18709,980,269,350
11:42:47.323516,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,18709,19059,589,0
11:42:47.323792,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,19059,980,269,1418
11:42:47.323795,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,19059,20477,611,0
11:42:47.323916,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,20477,980,269,1418
11:42:47.323919,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,20477,21895,634,0
11:42:47.324391,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,21895,980,269,1418
11:42:47.324394,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,21895,23313,657,0
11:42:47.324526,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,23313,980,269,1418
11:42:47.324529,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,23313,24731,679,0
11:42:47.324533,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,24731,980,269,1418
11:42:47.324535,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,24731,26149,702,0
11:42:47.325348,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,26149,980,269,1418
11:42:47.325353,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,26149,27567,724,0
11:42:47.325359,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,27567,980,269,1418
11:42:47.325361,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,27567,28985,747,0
11:42:47.325452,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,28985,980,269,1418
11:42:47.325455,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,28985,30403,770,0
11:42:47.326178,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,30403,980,269,1418
11:42:47.326181,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,30403,31821,792,0
11:42:47.326311,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,31821,980,269,1418
11:42:47.326314,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,31821,33239,815,0
11:42:47.326319,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,33239,980,269,1418
11:42:47.326321,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,33239,34657,838,0
11:42:47.333179,11,par21s17-in-f14.1e100.net.https,BP-Linux8.48264,P.,34657,980,269,1377
11:42:47.333185,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,34657,36034,860,0
11:42:47.383986,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,6033,354350,1324,479
11:42:47.384823,11,BP-Linux8.53325,www.aggloroanne.fr.https,P.,4929,240324,1324,486
11:42:47.385004,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,3931,226189,2567,478
11:42:47.385346,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,4389,204653,1324,484
11:42:47.405267,11,BP-Linux8.48264,par21s17-in-f14.1e100.net.https,P.,980,36034,860,38
11:42:47.405779,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,354350,6512,344,1448
11:42:47.405792,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,354350,355798,1324,0
11:42:47.405887,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,355798,6512,344,1448
11:42:47.405891,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,355798,357246,1321,0
11:42:47.405996,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,357246,6512,344,1448
11:42:47.405999,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,357246,358694,1314,0
11:42:47.406005,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,358694,6512,344,1448
11:42:47.406007,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,358694,360142,1307,0
11:42:47.406011,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,360142,6512,344,1448
11:42:47.406013,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,360142,361590,1300,0
11:42:47.406017,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,361590,6512,344,1448
11:42:47.406019,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,361590,363038,1293,0
11:42:47.406036,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,363038,6512,344,1448
11:42:47.406038,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,363038,364486,1286,0
11:42:47.406043,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,364486,6512,344,1448
11:42:47.406044,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,364486,365934,1279,0
11:42:47.406048,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,365934,6512,344,1448
11:42:47.406050,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,365934,367382,1272,0
11:42:47.406054,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,367382,6512,344,1448
11:42:47.406056,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,367382,368830,1265,0
11:42:47.406170,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,368830,6512,344,1448
11:42:47.406173,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,368830,370278,1258,0
11:42:47.406178,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,370278,6512,344,485
11:42:47.406180,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,370278,370763,1255,0
11:42:47.406184,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,370763,6512,344,1448
11:42:47.406185,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,370763,372211,1244,0
11:42:47.406189,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,372211,6512,344,1448
11:42:47.406191,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,372211,373659,1237,0
11:42:47.406195,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,373659,6512,344,1448
11:42:47.406196,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,373659,375107,1230,0
11:42:47.406200,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,375107,6512,344,1448
11:42:47.406201,11,BP-Linux8.53324,www.aggloroanne.fr.https,P.,375107,376555,1223,0
11:42:47.406206,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,376555,6512,344,1448
11:42:47.406208,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,378003,6512,344,1448
11:42:47.406210,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,379451,6512,344,1448
11:42:47.406211,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,380899,6512,344,1448
11:42:47.406213,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,382347,6512,344,1448
11:42:47.406214,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,383795,6512,344,1448
11:42:47.406215,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,385243,6512,344,1448
11:42:47.406217,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,386691,6512,344,1448
11:42:47.406218,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,388139,6512,344,1448
11:42:47.406220,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,389587,6512,344,1448
11:42:47.406221,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,391035,6512,344,1448
11:42:47.406222,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,392483,6512,344,1448
11:42:47.406294,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,393931,6512,344,1448
11:42:47.406295,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,395379,6512,344,1448
11:42:47.406297,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,396827,6512,344,1448
11:42:47.406298,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,398275,6512,344,1448
11:42:47.406429,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,399723,6512,344,1448
11:42:47.406433,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,401171,6512,344,1448
11:42:47.406435,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,402619,6512,344,1448
11:42:47.406436,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,404067,6512,344,1448
11:42:47.406438,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,405515,6512,344,1448
11:42:47.406440,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,406963,6512,344,1448
11:42:47.406441,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,408411,6512,344,1448
11:42:47.406443,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,409859,6512,344,1448
11:42:47.406444,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,411307,6512,344,1448
11:42:47.406661,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,412755,6512,344,1448
11:42:47.406665,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,414203,6512,344,1448
11:42:47.406666,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,415651,6512,344,1448
11:42:47.406668,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,417099,6512,344,1448
11:42:47.406669,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,418547,6512,344,1448
11:42:47.406671,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,419995,6512,344,1448
11:42:47.406672,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,421443,6512,344,1448
11:42:47.406673,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,422891,6512,344,1448
11:42:47.406675,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,240324,5415,319,1448
11:42:47.406678,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,424339,6512,344,1448
11:42:47.406680,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,425787,6512,344,1448
11:42:47.406681,11,www.aggloroanne.fr.https,BP-Linux8.53324,P.,427235,6512,344,871
11:42:47.406741,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,241772,5415,319,1448
11:42:47.406745,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,243220,5415,319,1448
11:42:47.406746,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,244668,5415,319,1448
11:42:47.406748,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,246116,5415,319,1448
11:42:47.406749,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,247564,5415,319,1448
11:42:47.406854,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,226189,4409,302,1448
11:42:47.406861,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,226189,227637,2590,0
11:42:47.406867,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,249012,5415,319,1448
11:42:47.406869,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,250460,5415,319,1448
11:42:47.406871,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,251908,5415,319,1448
11:42:47.406872,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,253356,5415,319,1448
11:42:47.406956,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,227637,4409,302,1448
11:42:47.406960,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,227637,229085,2613,0
11:42:47.406966,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,229085,4409,302,1448
11:42:47.406968,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,229085,230533,2635,0
11:42:47.406972,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,230533,4409,302,1448
11:42:47.406973,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,230533,231981,2658,0
11:42:47.406978,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,231981,4409,302,1448
11:42:47.406979,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,231981,233429,2665,0
11:42:47.407083,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,233429,4409,302,1448
11:42:47.407087,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,233429,234877,2658,0
11:42:47.407094,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,234877,4409,302,1448
11:42:47.407095,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,234877,236325,2651,0
11:42:47.407099,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,236325,4409,302,1448
11:42:47.407101,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,236325,237773,2644,0
11:42:47.407105,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,237773,4409,302,1448
11:42:47.407106,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,237773,239221,2637,0
11:42:47.407110,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,239221,4409,302,1448
11:42:47.407112,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,239221,240669,2630,0
11:42:47.407116,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,240669,4409,302,1448
11:42:47.407118,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,240669,242117,2623,0
11:42:47.407122,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,254804,5415,319,1448
11:42:47.407124,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,242117,4409,302,1448
11:42:47.407125,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,242117,243565,2616,0
11:42:47.407129,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,243565,4409,302,1448
11:42:47.407132,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,243565,245013,2609,0
11:42:47.407136,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,245013,4409,302,1448
11:42:47.407138,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,245013,246461,2602,0
11:42:47.407142,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,246461,4409,302,1448
11:42:47.407144,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,246461,247909,2595,0
11:42:47.407250,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,256252,5415,319,1448
11:42:47.407254,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,204653,4873,310,1448
11:42:47.407258,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,204653,206101,1347,0
11:42:47.407264,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,257700,5415,319,1448
11:42:47.407266,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,206101,4873,310,1448
11:42:47.407267,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,206101,207549,1369,0
11:42:47.407271,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,259148,5415,319,1448
11:42:47.407272,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,207549,4873,310,1448
11:42:47.407274,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,207549,208997,1392,0
11:42:47.407278,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,208997,4873,310,1448
11:42:47.407279,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,208997,210445,1415,0
11:42:47.407372,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,210445,4873,310,1448
11:42:47.407376,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,210445,211893,1437,0
11:42:47.407384,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,211893,4873,310,1448
11:42:47.407386,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,211893,213341,1460,0
11:42:47.407390,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,213341,4873,310,1448
11:42:47.407392,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,213341,214789,1483,0
11:42:47.407396,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,214789,4873,310,1448
11:42:47.407397,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,214789,216237,1505,0
11:42:47.407401,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,260596,5415,319,1448
11:42:47.407403,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,216237,4873,310,1448
11:42:47.407405,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,216237,217685,1528,0
11:42:47.407409,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,262044,5415,319,1448
11:42:47.407410,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,217685,4873,310,1448
11:42:47.407412,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,217685,219133,1550,0
11:42:47.407416,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,263492,5415,319,1448
11:42:47.407417,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,247909,4409,302,1448
11:42:47.407419,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,247909,249357,2588,0
11:42:47.407423,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,264940,5415,319,1448
11:42:47.407424,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,249357,4409,302,1448
11:42:47.407426,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,249357,250805,2581,0
11:42:47.407476,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,250805,4409,302,1448
11:42:47.407478,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,250805,252253,2574,0
11:42:47.407482,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,252253,4409,302,1448
11:42:47.407484,11,BP-Linux8.53328,www.aggloroanne.fr.https,P.,252253,253701,2566,0
11:42:47.407488,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,253701,4409,302,1448
11:42:47.407489,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,255149,4409,302,1448
11:42:47.407491,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,266388,5415,319,1448
11:42:47.407581,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,256597,4409,302,1448
11:42:47.407582,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,258045,4409,302,1448
11:42:47.407584,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,259493,4409,302,1448
11:42:47.407585,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,260941,4409,302,1448
11:42:47.407637,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,262389,4409,302,1448
11:42:47.407640,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,267836,5415,319,1448
11:42:47.407642,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,269284,5415,319,1448
11:42:47.407643,11,www.aggloroanne.fr.https,BP-Linux8.53325,P.,270732,5415,319,1448
11:42:47.407727,11,www.aggloroanne.fr.https,BP-Linux8.53328,P.,263837,4409,302,1448
11:42:47.407730,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,219133,4873,310,1448
11:42:47.407734,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,219133,220581,1573,0
11:42:47.407740,11,www.aggloroanne.fr.https,BP-Linux8.53329,P.,220581,4873,310,1448
11:42:47.407742,11,BP-Linux8.53329,www.aggloroanne.fr.https,P.,220581,222029,1596,0
